,2nd Iteration Candidates,TweetSentence,hashtags,phase1Candidates,sentID,tweetID,user,completeness,candidates_with_label
1921,['love'],Lots of love!,"Eurovision2017, Eurovision, POR, Portugal",,3,1226,danielasofiaom,True,"[('love', 'b')]"
1922,"['portugal', 'one']",Portugal more like  me another one amirite,"POR, Eurovision",,0,1227,effortkills,True,"[('portugal', 'g'), ('one', 'b')]"
1923,"['portugal', 'tell', 'spurs']","Portugal might have the most points, but you can't tell me that Spurs didn't deserve to win.",Eurovision,Spurs::*12*||,0,1228,_skankhunt,True,"[('portugal', 'g'), ('tell', 'b'), ('spurs', 'na')]"
1924,"['portugal', 'single country', 'right']",Portugal has proved that EVERY SINGLE COUNTRY can win  with the right song.,Eurovision,SINGLE COUNTRY::*5*6*||,0,1229,Nexahs,True,"[('portugal', 'g'), ('single country', 'na'), ('right', 'b')]"
1925,['need'],You don't need tons of friends or neighbours.,Eurovision,,1,1229,Nexahs,True,"[('need', 'b')]"
1926,"['portugal', 'euro']",Portugal 🇵🇹 wins Euro,Eurovision,Euro::*3*||,0,1230,JillyCL,True,"[('portugal', 'g'), ('euro', 'na')]"
1927,['portugal'],Portugal 🇵🇹 wins,Eurovision,,1,1230,JillyCL,True,"[('portugal', 'g')]"
1928,"['portugal', 'mccanns']",Portugal 🇵🇹 arrests the McCanns,Eurovision,McCanns::*4*||,2,1230,JillyCL,True,"[('portugal', 'g'), ('mccanns', 'na')]"
1929,[],All going according to plan…,Eurovision,,3,1230,JillyCL,True,[]
1930,[],Polands song in  was garbage.,Eurovision,,0,1231,comicidiot,True,[]
1931,['words'],It was like the same 6 words over and over again.,Eurovision,,1,1231,comicidiot,True,"[('words', 'b')]"
1932,['see'],Please see @courtwhip's timeline re:  'prankster'.,eurovision,,0,1232,BlackTrotter,True,"[('see', 'b')]"
1933,['australian'],He 1) is a serial harasser of celebrity women &amp; 2) not Australian,eurovision,Australian::*12*||,1,1232,BlackTrotter,True,"[('australian', 'g')]"
1934,[],"please fall, please fall, please fall     ","Eurovision, CYP",nan,0,1233,mattismylife97,True,[]
1935,[],Please be with me tonight - song number 1!,"TeamIMRI, IFeelAlive",,0,1234,gomex_mendes,True,[]
1936,[],Let's rock!,"TeamIMRI, IFeelAlive",,1,1234,gomex_mendes,True,[]
1937,[],🇮🇱🇺🇦💪🏼,"TeamIMRI, IFeelAlive",,2,1234,gomex_mendes,True,[]
1938,[],----------------------------,"TeamIMRI, IFeelAlive",,3,1234,gomex_mendes,True,[]
1939,[],"person: how are you?
me: 

 ",eurovision,nan,0,1235,DialMforMara,True,[]
1940,"['people', 'european', 'countries', 'vote']",People from other european countries: hey please vote for my country,nan,,0,1236,heldbyackles,True,"[('people', 'b'), ('european', 'na'), ('countries', 'b'), ('vote', 'b')]"
1941,['people'],Spanish people:,nan,,1,1236,heldbyackles,True,"[('people', 'b')]"
1942,"['voted', 'us']",WHO TF VOTED FOR US…,nan,nan,2,1236,heldbyackles,True,"[('voted', 'b'), ('us', 'b')]"
1943,"['pastor jerry', 'watch']",Pastor Jerry can't watch BUT...,nan,Pastor Jerry::*0*1*||,0,1237,pastorjerryarm1,True,"[('pastor jerry', 'na'), ('watch', 'b')]"
1944,"['ukraine', 'job']",Our Ukraine  hosts did a fantastic job!,Eurovision,Ukraine::*1*||,0,1238,KatinCumming,True,"[('ukraine', 'g'), ('job', 'b')]"
1945,[],"Congrats and thanks to Oleks Skichko, Vova Ostapchuk and Timur M…",Eurovision,nan,1,1238,KatinCumming,True,[]
1946,['mother russia'],Or the part where he came in and said Mother Russia was calling,nan,Mother Russia::*9*10*||,0,1239,noicingcupcake,True,"[('mother russia', 'na')]"
1947,[],Onouka...how to describe?,nan,,0,1240,navahw,True,[]
1948,['ukrainian'],They are a traditional Ukrainian orchestra led by singing lady stormtroopers.,nan,Ukrainian::*4*||,1,1240,navahw,True,"[('ukrainian', 'g')]"
1949,[],With techno.,nan,,2,1240,navahw,True,[]
1950,[],AMAZING.,nan,nan,3,1240,navahw,True,[]
1951,"['4th', '9th']",OMG 4th in the JURY VOTE AND 9th OVERALL!!!!,"blessed, WOW, Eurovision",nan,0,1241,n3ThMiii,True,"[('4th', 'b'), ('9th', 'na')]"
1952,[],😱😱🇦🇺🎶❤️,"blessed, WOW, Eurovision",,1,1241,n3ThMiii,True,[]
1953,[],omfg,nan,nan,0,1242,yeIchinanton,True,[]
1954,['god'],"OH. MY. GOD 

",Eurovision,nan,0,1243,gatoconuggs,True,"[('god', 'g')]"
1955,['twitter'],"Oh, games twitter.",Eurovision,,0,1244,letsplayprogram,True,"[('twitter', 'g')]"
1956,[],How I adore you.,Eurovision,,1,1244,letsplayprogram,True,[]
1957,['real'],I've never seen so many  fans in real life before!!,Eurovision,,2,1244,letsplayprogram,True,"[('real', 'b')]"
1958,"['people', 'last']","My people, I have found you at last ❤️",Eurovision,,3,1244,letsplayprogram,True,"[('people', 'b'), ('last', 'b')]"
1959,"['shit', 'go']",Oh shit here we go!,Eurovision,,0,1245,jack_is_smol,True,"[('shit', 'b'), ('go', 'b')]"
1960,[],👀🇩🇰,Eurovision,,1,1245,jack_is_smol,True,[]
1961,[],Oh No.,nan,nan,0,1246,smiledarnyou,True,[]
1962,[],Not This Again.,nan,nan,1,1246,smiledarnyou,True,[]
1963,['love'],Oh I do love her ❤️,nan,,0,1247,LA_Desousa,True,"[('love', 'b')]"
1964,['get'],OH GET FUCKED,nan,nan,0,1248,jiangyin,True,"[('get', 'b')]"
1965,[],Of course he cried.,"eurovision, TeamKris",,0,1249,LaboiLaferno,True,[]
1966,[],FIX THIS!,"eurovision, TeamKris",nan,1,1249,LaboiLaferno,True,[]
1967,[],Your voting system is rigged.,"eurovision, TeamKris",,2,1249,LaboiLaferno,True,[]
1968,['obama'],"Obama: ""We're Training ISIL""   i","Eurovision, UFC211, Portugal, WhitePeople",nan,0,1250,ZanelleNestor,True,"[('obama', 'g')]"
1969,['obama'],Obama was Caught Smoking Crack in Limousine with Gay Lover   i,"Eurovision, UFC211, Portugal",nan,0,1251,Thorlyx,True,"[('obama', 'g')]"
1970,[],Numberwang!!,EUROVISION,nan,0,1252,GuyCLJohnston,True,[]
1971,[],nothing will ever top this,Eurovision,nan,0,1253,nattbex,True,[]
1972,[],Not the weirdest dance routine we’ve seen this evening.,Eurovision,,0,1254,KATIEGEEKCHICK,True,[]
1973,"['uk', 'wales', 'vote']","Not only our friend in the UK, but our niece in Wales going to vote for .",ITA,UK::*6*||Wales::*11*||,0,1255,ScotterWebb,False,"[('uk', 'a'), ('wales', 'na'), ('vote', 'b')]"
1974,[],"Closing in on the win, one vote at a time.",ITA,,1,1255,ScotterWebb,True,[]
1975,"['dad', 'right']","Not gonna lie, I'm a 100% watching  with my dad right now, and I'm 100% into it",eurovision,,0,1256,ByronNYC80s,False,"[('dad', 'a'), ('right', 'b')]"
1976,['bad'],Not bad at all!,"Eurovision, NOR",,0,1257,purnomoadi490,True,"[('bad', 'b')]"
1977,[],"No, it was devised by his cat!!",nan,,0,1258,GuyCLJohnston,True,[]
1978,[],@Baddiel 😁,nan,,1,1258,GuyCLJohnston,True,[]
1979,['simpsons'],No way did the Simpsons call that too???,Eurovision,Simpsons::*4*||,0,1259,PingoId91,True,"[('simpsons', 'na')]"
1980,"['ireland', 'uk']",No points from Ireland to the UK.,Eurovision,Ireland::*3*||UK::*6*||,0,1260,1lloydie,False,"[('ireland', 'g'), ('uk', 'a')]"
1981,[],Ah well.,Eurovision,nan,1,1260,1lloydie,True,[]
1982,[],300 years and all that.,Eurovision,,2,1260,1lloydie,True,[]
1983,"['ireland', 'u.k']",No points from Ireland to the U.K!,eurovision,Ireland::*3*||U.K::*6*||,0,1261,kryptogal,True,"[('ireland', 'g'), ('u.k', 'na')]"
1984,[],THAT'S FOR THE FAMINE YOU BASTARDS,eurovision,nan,1,1261,kryptogal,True,[]
1985,"['måns', 'petra', 'last', 'love', 'love']","No other presenters will ever beat Måns and Petra's performance last year of ""love love peace peace"" and I'm just s…",nan,Måns::*6*||Petra's::*8*||,0,1262,NocturneAeros,True,"[('måns', 'na'), ('petra', 'na'), ('last', 'b'), ('love', 'b'), ('love', 'b')]"
1986,['new'],New  Coin Generator 2017,"ClashOfClans, Eurovision, UFC211, WangoTango, Portugal",nan,0,1263,m0dQS0FdvHKJczL,True,"[('new', 'b')]"
1987,['best'],Never forget the best  singer,Eurovision,,0,1264,nievessvictoria,True,"[('best', 'b')]"
1988,[],Never forget,Eurovision,,0,1265,pewlsey,True,[]
1989,[],Needs more inspirational quotes 0/10,"Eurovision, NED",,0,1266,mattismylife97,True,[]
1990,[],Nathan Trent -The Austrian Justin Timberlake.,Eurovision,nan,0,1267,Natii_Madrigal,True,[]
1991,[],"Austrian for Trousersnake, is Hosen Schlange.",Eurovision,nan,1,1267,Natii_Madrigal,True,[]
1992,['two'],my two moods,eurovision,nan,0,1268,hqpparker,True,"[('two', 'b')]"
1993,['shit'],My timeline full of fucking  shit 😡🔫,Eurovision,,0,1269,7Rj8PXhEgIE8vxT,True,"[('shit', 'b')]"
1994,['new'],"MY NEW IDOL
 ",Eurovision,nan,0,1270,nievessvictoria,True,"[('new', 'b')]"
1995,"['god', 'aussies', 'us']","My husband: 'my God, what are the Aussies doing voting for us?'",nan,God::*3*||Aussies::*7*||,0,1271,cwash94,True,"[('god', 'g'), ('aussies', 'na'), ('us', 'b')]"
1996,['dad'],"My son: 'We have a friend, Dad.",nan,Dad::*6*||,1,1271,cwash94,False,"[('dad', 'a')]"
1997,['alone'],We're not alone.',nan,,2,1271,cwash94,True,"[('alone', 'na')]"
1998,[],My Hotel JuST WASSSSSSSSS!!!!,eurovision,nan,0,1272,WolkeKristin,True,[]
1999,[],My favourite entry from,"Italy, Eurovision",,0,1273,darrylcarulli,True,[]
2000,['portugal'],My face when Portugal won.,Eurovision,Portugal::*3*||,0,1274,Scoobydoo007,True,"[('portugal', 'g')]"
2001,['seriously'],Seriously?,Eurovision,nan,1,1274,Scoobydoo007,True,"[('seriously', 'b')]"
2002,"['dad', 'vote']",My dad is going to be so pissed when he finds out how much money is spent to vote for @isaiahofficial,Eurovision,,0,1275,ayse_1710,False,"[('dad', 'a'), ('vote', 'b')]"
2003,[],My account was hacked.,nan,,0,1276,FarrahFahme,True,[]
2004,[],Mom….,"TeamOG3NE, EUROVISION, NED, esc2017, esc17",nan,0,1277,sjlangs,True,[]
2005,['one'],This one was for you!!!,"TeamOG3NE, EUROVISION, NED, esc2017, esc17",,1,1277,sjlangs,True,"[('one', 'b')]"
2006,[],❤ 🇳🇱,"TeamOG3NE, EUROVISION, NED, esc2017, esc17",,2,1277,sjlangs,True,[]
2007,['moldova'],Moldova: I'm confused but enjoying it.,EUROVISION,,0,1278,DistortedDayd,True,"[('moldova', 'g')]"
2008,[],I'm not mad.,EUROVISION,,1,1278,DistortedDayd,True,[]
2009,['right'],Missed all the  excitement (if that is the right word?),eurovision,,0,1279,Britt_W,True,"[('right', 'b')]"
2010,"['4am', 'get']",as I had to be up at 4am to get to the airport.,eurovision,4am::*7*||,1,1279,Britt_W,True,"[('4am', 'na'), ('get', 'b')]"
2011,['leaving malta'],Leaving Malta... ✈️🙁,eurovision,Leaving Malta::*0*1*||,2,1279,Britt_W,True,"[('leaving malta', 'na')]"
2012,['sing'],me trying to sing all parts in bohemian rhapsody by myself,Eurovision,nan,0,1280,ChuckSebesta,True,"[('sing', 'b')]"
2013,[],Me trying to remember names at a party,Eurovision,,0,1281,nievessvictoria,True,[]
2014,[],me being ignored by everyone in the group chat,Eurovision,nan,0,1282,SladkoKotLimona,True,[]
2015,[],"me after ten seconds in the gym

  ","Eurovision, SWE",nan,0,1283,SunflowerJun,True,[]
2016,[],Matching icons for you and your loser friend,Eurovision,,0,1284,lp1360,True,[]
2017,[],make  weird again x,Eurovision,nan,0,1285,feeling_lost26,True,[]
2018,['ruslana'],Magical performance from Ruslana -  winner in 2004,Eurovision,Ruslana::*3*||,0,1286,dzulkarnainasso,True,"[('ruslana', 'na')]"
2019,['lucie jones'],Lucie Jones stunned  viewers,Eurovision,Lucie Jones::*0*1*||,0,1287,its7swaggy,True,"[('lucie jones', 'na')]"
2020,[],Lovechild of @anne_hegerty &amp; @AlanCarr on the  tonight 😂,Eurovision,,0,1288,GuyCLJohnston,True,[]
2021,"['love', 'love', 'love']",Love love LOVE ❤️,"Eurovision, POR",LOVE::*2*||,0,1289,purnomoadi490,True,"[('love', 'b'), ('love', 'b'), ('love', 'b')]"
2022,"['lot', 'people', 'australia']",Lot of people ask why Australia is in .,Eurovision,Australia::*5*||,0,1290,hausofashh,False,"[('lot', 'b'), ('people', 'b'), ('australia', 'a')]"
2023,['eurovision shut'],The explanation is simple - BECAUSE EUROVISION SHUT UP,Eurovision,EUROVISION SHUT::*6*7*||,1,1290,hausofashh,True,"[('eurovision shut', 'na')]"
2024,"['looks', 'azerbaijan', 'prince']",Looks like Azerbaijan has been playing my horse prince,Eurovision,Azerbaijan::*2*||,0,1291,thropp68,True,"[('looks', 'b'), ('azerbaijan', 'na'), ('prince', 'g')]"
2025,[],LIKE for,Eurovision,nan,0,1292,USqfLjP1R5bHDUP,True,[]
2026,[],RT for Chucklevision,Eurovision,nan,1,1292,USqfLjP1R5bHDUP,True,[]
2027,['go'],"Let's not go jumping to conclusions about his nationality, there's no way we could know",Eurovision,,0,1293,OhNoMacho,True,"[('go', 'b')]"
2028,"['lee lin', 'killed']",Lee Lin killed it!!!,"SBSeurovision, Eurovision",Lee Lin::*0*1*||,0,1294,pixieodeath,True,"[('lee lin', 'na'), ('killed', 'b')]"
2029,['kyiv'],She even pronounced Kyiv correctly.,"SBSeurovision, Eurovision",Kyiv::*3*||,1,1294,pixieodeath,True,"[('kyiv', 'na')]"
2030,[],She's a fierce queen,"SBSeurovision, Eurovision",,2,1294,pixieodeath,True,[]
2031,"['late flight back', '2day', 'vip pass', 'greet']",LATE Flight Back to   2day show   VIP PASS meet&amp;greet $48.00 plus,"LosAngeles, ILLMUZAKMANAGEMENT, tourlife, MIXTAPE, Empire, Eurovision, 11pm",LATE Flight Back::*0*1*2*||2day::*4*||VIP PASS::*6*7*||,0,1295,24HOURGRIND,True,"[('late flight back', 'na'), ('2day', 'na'), ('vip pass', 'na'), ('greet', 'b')]"
2032,[],LADDERHORSE!!!!!!!!!!!,"Eurovision, AZE",nan,0,1296,mattismylife97,True,[]
2033,[],Knock knock,nan,,0,1297,bulkslabhead,True,[]
2034,[],- Who's there?,nan,,1,1297,bulkslabhead,True,[]
2035,[],A little old lady,nan,,2,1297,bulkslabhead,True,[]
2036,[],- A little old lady who?,nan,,3,1297,bulkslabhead,True,[]
2037,['got'],"That's it, you've got it.",nan,,4,1297,bulkslabhead,True,"[('got', 'b')]"
2038,['sing'],Sing along now,nan,,5,1297,bulkslabhead,True,"[('sing', 'b')]"
2039,['celebrate diversity'],"Just turned  on: three white male presenters standing in front of a huge logo which says ""Celebrate Diversity"".",eurovision,Celebrate Diversity::*16*17*||,0,1298,TezMillerOz,True,"[('celebrate diversity', 'na')]"
2040,[],JUST DO IT for your lover,Eurovision,,0,1299,Jakepot_,True,[]
2041,['really'],"Just checked the final tally, and I really can't believe so few of you unfollowed me over my  spam.",eurovision,,0,1300,tha_rami,True,"[('really', 'b')]"
2042,[],&lt;3,eurovision,,1,1300,tha_rami,True,[]
2043,[],Italy to the rest of Europe,Eurovision,Europe::*5*||,0,1301,sheslytherin,True,[]
2044,"['first', 'portugal', 'english']","It's the first time my top favourite wins  And it was Portugal And it was a non-English song, I couldn't be happier!",Eurovision,Portugal::*11*||,0,1302,thiefoworld,True,"[('first', 'b'), ('portugal', 'g'), ('english', 'na')]"
2045,"['britain', 'got']",It's okay Britain we've got a secret weapon adding up our scores this year,Eurovision,Britain::*2*||,0,1303,F1nbfcNE4XSLcyr,True,"[('britain', 'na'), ('got', 'b')]"
2046,['nice'],It's always nice when your friends show up to support you!,eurovision,,0,1304,zlando,True,"[('nice', 'b')]"
2047,[],It's a portuguese thing :P //     @Cristiano,"Eurovision, Portugal, SalvadorSobral",,0,1305,earlytrinidad_,True,[]
2048,"['portugal', 'holy']",It is no coincidence that Portugal won  on the day of the  canonization by the Holy Father.,"Eurovision, Fatima100, Fatima",Portugal::*5*||Holy Father::*15*16*||,0,1306,HuckBetts,True,"[('portugal', 'g'), ('holy', 'g')]"
2049,['great'],It is foretold that he will reappear in times of great unrest,Eurovision,,0,1307,grumpy_bisexual,True,"[('great', 'b')]"
2050,"['israel', 'eurovision']",Israel should be banned from participating in Eurovision b/c of appalling human rights record.,nan,Eurovision::*7*||,0,1308,garethdavies110,True,"[('israel', 'b'), ('eurovision', 'g')]"
2051,['israel'],Besides Israel is in…,nan,nan,1,1308,garethdavies110,True,"[('israel', 'b')]"
2052,"['israel', 'eurovision song contest']",Israel quits Eurovision Song Contest live on air after 44 years:,Eurovision,Eurovision Song Contest::*2*3*4*||,0,1309,eric16_oates,True,"[('israel', 'b'), ('eurovision song contest', 'na')]"
2053,"['israel', 'imri']",Israel - IMRI – I feel alive.,"Eurovision, esc2017, isr",IMRI::*2*||,0,1310,ShayenLonely,True,"[('israel', 'b'), ('imri', 'na')]"
2054,['gif'],"He's sexy, and he knows it *eyeroll gif*","Eurovision, esc2017, isr",,1,1310,ShayenLonely,True,"[('gif', 'na')]"
2055,"['vote', 'poland']",Is it too late to vote for Poland's 2014 entry?,"Eurovision, NeverForget",Poland's 2014::*7*8*||,0,1311,heed71,True,"[('vote', 'b'), ('poland', 'na')]"
2056,[],Is  burning or NOT?,"Sweden, Eurovision",,0,1312,zlando,True,[]
2057,['watch'],Watch this video and decide for yourself!,"Sweden, Eurovision",,1,1312,zlando,True,"[('watch', 'b')]"
2058,['ireland'],Ireland... common brah,eurovision,,0,1313,dVLXFMGlvUqTvbc,True,"[('ireland', 'g')]"
2059,['party'],invited all my friends round for a  party but I think they're just here for the food,Eurovision,,0,1314,punk_assnerd,True,"[('party', 'b')]"
2060,['need'],In case you need more!,EpicSaxGuy,,0,1315,AppFrolution,True,"[('need', 'b')]"
2061,[],"imagine not having graham norton as your commentator?? 

 ",Eurovision,nan,0,1316,maenandis,True,[]
2062,[],Imagine a world without .,eurovision,,0,1317,cristescu,True,[]
2063,['sad'],How sad of a thought.,eurovision,,1,1317,cristescu,True,"[('sad', 'b')]"
2064,[],IM DYING,"Eurovision, AZE",nan,0,1318,Keranouille,True,[]
2065,"['report', 'moldova', 'robbed']","If you've watched the , please phone your local police station to report Moldova being ROBBED!",Eurovision,Moldova::*13*||ROBBED::*15*||,0,1319,1lloydie,True,"[('report', 'b'), ('moldova', 'g'), ('robbed', 'na')]"
2066,['need'],if they wanted phil and i to host they could have just asked there's no need to hijack our style,Eurovision,nan,0,1320,itsbailey15,True,"[('need', 'b')]"
2067,"['sweden', 'really', 'portugal']",If Sweden doesn't win this year which I doubt I really want Portugal to win,Eurovision,Sweden::*1*||Portugal::*12*||,0,1321,ladygagakpop,True,"[('sweden', 'g'), ('really', 'b'), ('portugal', 'g')]"
2068,[],If everyone watching  in the UK followed us we would reach our target by midnight!,Eurovision,UK::*5*||,0,1322,DmageeDebbie,True,[]
2069,['people'],"Come on people,you've…",Eurovision,,1,1322,DmageeDebbie,True,"[('people', 'b')]"
2070,"['europe', 'really', 'us', 'vote', 'uk', 'us', 'brexit']","If Europe really wanted to troll us, they'd vote for the UK to win  then make us pay through the nose to compete post-Brexit.",Eurovision,Europe::*1*||UK::*11*||,0,1323,Tsunami65,False,"[('europe', 'g'), ('really', 'b'), ('us', 'b'), ('vote', 'b'), ('uk', 'a'), ('us', 'b'), ('brexit', 'na')]"
2071,[],IF YOU AREN'T COMBINING YODELING AND RAP YOU DON'T BELONG IN,EUROVISION,nan,0,1324,bettanneta,True,[]
2072,['see'],Idiot on show for all the world to see.,nan,,0,1325,Veramelrose,True,"[('see', 'b')]"
2073,[],ICONIC.,EUROVISION,nan,0,1326,Light88,True,[]
2074,[],I'm looking forward to the voting stage of,Eurovision,,0,1327,n06joe,True,[]
2075,['diane abbott'],Diane Abbott's in charge.,Eurovision,Diane Abbott's::*0*1*||,1,1327,n06joe,True,"[('diane abbott', 'na')]"
2076,['eleventeen'],Eveyone will score Eleventeen.,Eurovision,Eleventeen::*3*||,2,1327,n06joe,True,"[('eleventeen', 'na')]"
2077,['together'],I'm glad I found this out AFTER I saw the winner &amp; his sister perform together.,nan,,0,1328,noicingcupcake,True,"[('together', 'b')]"
