,2nd Iteration Candidates,TweetSentence,annotation,completeness,current_minus_entry,entry_batch,hashtags,index,phase1Candidates,sentID,tweetID,user
16,['congress'],"If you live in the following states, your Congress representative flipped.",['congress'],True,0.0,11,"AHCA, SaveACA",,Congress::*8*||,0,554,C_Muteba
17,[],Put them on notice,[],True,0.0,11,"AHCA, SaveACA",,,1,554,C_Muteba
18,"['cbo', 'obamacare']",voted for the  without seeing the CBO scoring (cost and effects) of Obamacare 'repeal and replace' bill.,"['cbo', 'obamacare']",True,0.0,11,"Yoder, AHCA, LegislativeMalpractice",,CBO::*6*||Obamacare::*12*||,0,555,WJ_Press
19,['time'],"Oh, what a fun time reconciliation will be.",[],True,0.0,11,nan,,,0,556,phpress
21,[],I remain struck by the diversity.,[],True,0.0,11,nan,,,0,557,ErikLoomis
22,['guy'],There's the guy in the yellow suit.,[],True,0.0,11,nan,,,1,557,ErikLoomis
23,['republicans'],Kudos to the 20 brave Republicans who faced down enormous pressure and followed their consciences and common sense against this travesty,['republicans'],True,0.0,11,nan,,Republicans::*5*||,0,558,Sm4rtM0nk3y
24,[],"those coal mining states beware you have the most to lose, no jobs, no vacations, no health care, no pre existing healthcare, or retirement ",['coal mining'],True,0.0,11,nan,,nan,0,559,Hst3
25,['senate'],"Michigan congressman @RepJohnConyers on the , now on its way to the Senate.","['michigan', 'senate']",True,0.0,11,AHCA,,Senate::*12*||,0,560,SaraSantiago
26,"['hurry', 'convene the death panel', 'house republicans', 'trumpcare']","@amjoyshow Hurry, Convene The Death Panel: The House Republicans just passed Trumpcare.","['the death panel', 'house republicans', 'trumpcare']",True,0.0,11,nan,,Hurry::*1*||Convene The Death Panel::*2*3*4*5*||House Republicans::*7*8*||Trumpcare::*11*||,0,561,addison_dr
27,[],All those politicians are so smug.,[],True,0.0,11,AHCA,,,0,562,ScribeShelly
28,[],They don't give any fucks that people will die.,[],True,0.0,11,AHCA,,,1,562,ScribeShelly
29,"['senate', 'd.o.a']","Yes, on to the Senate where this'll be D.O.A.",['senate'],True,0.0,11,ripgop,,Senate::*4*||D.O.A::*8*||,0,563,ha_bibti
30,[],Like your seats next elections.,[],True,0.0,11,ripgop,,,1,563,ha_bibti
31,[],@TheLastWord @Lawrence Does  cover an epidemic of  ?,[],True,0.0,11,"AHCA, mildlynauseous",,,0,564,chenizot
32,[],Gross!!!,[],True,0.0,11,"AHCA, RacismIsReal, Obamacare",,nan,0,565,JamesRusso2d3d
33,[],Our nation is going backward ppl    saved me.,[],True,0.0,11,"AHCA, RacismIsReal, Obamacare",,,1,565,JamesRusso2d3d
34,[],My pinned tweet is no joke We must,[],True,0.0,11,"AHCA, RacismIsReal, Obamacare",,,2,565,JamesRusso2d3d
35,['christians'],Dear @GOP Please stop calling yourselves CHRISTIANS!,['christians'],True,0.0,11,"ACHA, Obamacare",,CHRISTIANS::*6*||,0,566,NabokovBlue
36,[],Or PRO-LIFE.,['pro-life'],True,0.0,11,"ACHA, Obamacare",,nan,1,566,NabokovBlue
37,[],You are neither of these things.,[],True,0.0,11,"ACHA, Obamacare",,,2,566,NabokovBlue
38,[],A Health Plan CEO Daydreams ...,['health plan'],True,0.0,11,"AHCA, ACA, RepealAndReplace, preexistingconditions",,nan,0,567,THCBstaff
39,[],@RosLehtinen my girl!,[],True,0.0,11,nan,,,0,568,natiortega
40,"['wnyers', 'moc']",@RepChrisCollins WNYers know MOC exempted themselves from the worst parts of the  Your constituents wd like a word.,['wnyers moc'],True,0.0,11,AHCA,,WNYers::*1*||MOC::*3*||,0,569,CindyNG
41,[],Host a townhall.,['townhall'],True,0.0,11,AHCA,,,1,569,CindyNG
42,[],I called it when I woke up this morning,[],True,0.0,11,ObamaCare,,,0,570,k8egreenthal
43,"['american christians', 'jesus christ']",This pic is what American Christians thinks represents the teachings of Jesus Christ.,"['american christians', 'jesus christ']",True,0.0,11,nan,,American Christians::*4*5*||Jesus Christ::*11*12*||,0,571,Fuck_You_Twitr_
45,[],Statement from @SenDeanHeller on .,[],True,0.0,11,AHCA,,,0,572,theschnittshow
46,[],Not on board with current form.,[],True,0.0,11,AHCA,,,1,572,theschnittshow
47,[],"Guess I'd better not get sick, have children or get older 😑😑😑",[],True,0.0,11,nan,,,0,573,Spookieloo92
48,"['thehill', 'vote', 'obamacare', 'house republicans']","thehill: ""Vote to repeal ObamaCare spells doom for House Republicans""","['obamacare', 'hosue republicans']",True,0.0,11,nan,,Vote::*1*||ObamaCare::*4*||House Republicans::*8*9*||,0,574,Angelus1701
49,[],#NAME?,['nan'],True,0.0,11,ObamaCare,,nan,0,575,OPSVeracity
50,"['vote', 'democratic']",@ABCPolitics Why I will never vote democratic AGAIN.,[],True,0.0,11,nan,,,0,576,DividedxWe_FALL
51,['goes 2'],Goes 2 show how close-minded @HouseDemocrats R. But singing?,[],True,0.0,11,nan,,Goes 2::*0*1*||,1,576,DividedxWe_FALL
52,[],these a,[],True,0.0,11,nan,,nan,2,576,DividedxWe_FALL
53,[],R children not leaders.,[],True,0.0,11,nan,,,3,576,DividedxWe_FALL
54,['americans'],"Disgusting, @SusanWBrooks , voting to let thousands of Americans lose  coverage to give tax breaks to the rich.",['americans'],True,0.0,11,nan,,Americans::*8*||,0,577,KathyM_0962
55,[],Thank you @RepThomasMassie for voting no on,[],True,0.0,11,AHCA,,,0,578,twilabrase
56,"['real', 'gop', 'wh']",Probably the real reason for the GOP celebrations at the WH just now.,"['gop', 'wh']",True,0.0,11,"healthcare, bill, aca, ahca",,GOP::*6*||WH::*10*||,0,579,hanslejeune
57,"['house republicans', 'senate', 'house', 'nov 2018']",House Republicans are hoping that Senate will not kick the ball back to House before Nov 2018 when the chips will fall where they may.,"['house republicans', 'senate', 'house', 'nov 2018']",True,0.0,11,nan,,House Republicans::*0*1*||Senate::*5*||House::*13*||Nov 2018::*15*16*||,0,580,RobertHoustonII
58,[],He had no intention to listen to his constituents...,[],True,0.0,11,nan,,,0,581,nutmom123
59,[],"Republican idea is insurance companies are just going to drop premiums, cover more for less because they've done that before - ever",['republican'],True,0.0,11,AHCA,,,0,582,Nataya
60,[],They are only PRO-BIRTH.,['pro-birth'],True,0.0,11,nan,,nan,0,583,redsvt1
61,[],Not PRO-LIFE.,['pro-life'],True,0.0,11,nan,,nan,1,583,redsvt1
62,"['house republicans', '216th', 'american health care act', 'democrats']","When House Republicans secured their 216th “yes” on the American Health Care Act Thursday, Democrats immediately...","['house republicans', 'american health care act']",True,0.0,11,nan,,House Republicans::*1*2*||216th::*5*||American Health Care Act::*9*10*11*12*||Democrats::*14*||,0,584,QkTipcom
63,"['go', 'michelle']",Let's go Michelle.,['michelle'],True,0.0,11,Obamacare,,Michelle::*2*||,0,585,jknightlinger
64,[],We are off the hook before it imploded.,[],True,0.0,11,Obamacare,,,1,585,jknightlinger
65,[],Suckers,[],True,0.0,11,Obamacare,,nan,2,585,jknightlinger
66,[],FUCK THEM,['nan'],True,0.0,11,nan,,nan,0,586,Jefflez
67,['republicans'],"The Republicans heard the cries of millions who wanted healthcare, they did the opposite and did what insurance giants wanted.",['republicans'],True,0.0,11,AHCA,,Republicans::*1*||,0,587,DanPhetamine70
68,[],"Honestly what IS our government anymore, on both sides?",[],True,0.0,11,nan,,,0,588,LANDO__Lakes
69,"['congress', 'vote']",Live shot of  Congress celebrating a vote to strip millions of healthcare and literally sentence people to death.,['congress'],True,0.0,11,GOP,,Congress::*3*||,0,589,RealChrisCal
70,['jason blossom'],killed Jason Blossom,['jason blossom'],True,0.0,11,AHCA,,Jason Blossom::*1*2*||,0,590,AndrewAulthouse
71,[],"You half wits that voted in this mess - didn't think he'd take away YOUR healthcare, did ya?",[],True,0.0,11,"Suckers, AHCA",,,0,591,chasingsunny16
72,['gop'],Hey @Heineken can you stage an ad with some GOP congressmen and their sick constituents who might die now?,['gop'],True,0.0,11,AHCA,,GOP::*9*||,0,592,libbyjones715
73,[],Will that help?,[],True,0.0,11,AHCA,,,1,592,libbyjones715
74,['congress'],Please support @MikeLevinCA runs for Congress against @DarrellIssa what voted YES on,['congress'],True,0.0,11,AHCA,,Congress::*5*||,0,593,ManduhMarlowe
75,[],@realDonaldTrump,[],True,0.0,11,nan,,,0,594,vicki_vickers
76,"['house republicans', 'go']",U did a good thing today U made sure all the house republicans will get to go home.,[],True,0.0,11,nan,,,1,594,vicki_vickers
77,[],They will lose their seat and be hated,[],True,0.0,11,nan,,,2,594,vicki_vickers
78,"['republicans', 'house']",Republicans just wave bye-bye to their House majority?,"['republicans', 'house']",True,0.0,11,"F4F, RT, news, Did",,House::*6*||,0,595,WorldNews707
79,['washington post'],- Washington Post,['washington post'],True,0.0,11,"F4F, RT, news, Did",,Washington Post::*1*2*||,1,595,WorldNews707
80,[],Cool!!!!,[],True,0.0,11,Obamacare,,nan,0,596,EddyConnors
81,"['affordable care act drove', 'personal bankruptcy']",Affordable Care Act  Drove Down Personal Bankruptcy - @ConsumerReports,['affordable care act'],True,0.0,11,Obamacare,,Affordable Care Act Drove::*0*1*2*3*||Personal Bankruptcy::*5*6*||,1,596,EddyConnors
82,['america'],The KKK (out of uniform) deciding what's best for America.,"['kkk', 'america']",True,0.0,11,AHCA,,America::*9*||,0,597,flo_rizer
83,['vote'],For all d people who didn't vote cause  weren't for single payer i hope you are happy with the  version,[],True,0.0,11,"democrats, Republican, Puritans, AHCA",,,0,598,iloanya1
84,[],Just when you think things cant get worse?,[],True,0.0,11,AHCA,,,0,599,Chileno01280
85,[],These fucks never disapoint.,[],True,0.0,11,AHCA,,,1,599,Chileno01280
7,['god'],Oh my fucking god!,[],True,1.0,11,nan,,,1,571,Fuck_You_Twitr_
8,[],1.),[],True,0.0,12,AHCA,,nan,0,600,CaptainCrabs
9,['1 trillion medicaid'],"Domestic violence is a pre condition according to the , along with the huge almost 1 Trillion Medicaid cut, wife beaters paradise",['medicaid'],True,0.0,12,AHCA,,1 Trillion Medicaid::*15*16*17*||,1,600,CaptainCrabs
10,['right'],"Maybe I missed it, but I didn't see a single comment here saying you did the right thing.",[],True,0.0,12,nan,,,0,601,LelandYachtClub
12,[],We all see it.,[],True,0.0,12,nan,,,2,601,LelandYachtClub
14,['muslims'],His loyalty was to his Muslims in the hood.,['muslims'],True,0.0,12,nan,,Muslims::*5*||,1,602,IrresistibleDJT
15,['america'],He fooled black+white America.,['america'],True,0.0,12,nan,,America::*3*||,2,602,IrresistibleDJT
16,[],What did he do for you?,[],True,0.0,12,nan,,nan,3,602,IrresistibleDJT
17,['republicans'],Disappointed with CA republicans for towing the line and following blindly.,['ca'],True,0.0,12,nan,,Disappointed with CA::*0*1*2*||,0,603,erichwithach
18,[],Thought you were better than that.,[],True,0.0,12,nan,,,1,603,erichwithach
19,[],Exactly!,[],True,0.0,12,nan,,nan,0,604,SheilaPettifor2
20,[],Putting their seats in jeopardy for nothing!,[],True,0.0,12,nan,,,1,604,SheilaPettifor2
21,"['go', 'house republicans']",Way to go House Republicans!,['house republicans'],True,0.0,12,nan,,House Republicans::*3*4*||,2,604,SheilaPettifor2
22,[],"Local Rotund Toddler Dismantles Constituents' Health Care, Demands Treats",[],True,0.0,12,nan,,nan,0,605,matthew_massie
23,[],This is a Must.,[],True,0.0,12,nan,,nan,0,606,cristo_monte
24,['go'],Every republican who voted Yes today has got to go.,['republican'],True,0.0,12,nan,,,1,606,cristo_monte
25,['ivanka'],"@IvankaTrump Thank you, Ivanka!",['ivanka'],True,0.0,12,AHCA,,Ivanka::*3*||,0,607,kim
26,[],is splendid.,[],True,0.0,12,AHCA,,,1,607,kim
27,"['one', 'read']","@GOP is JUST like , shoving   down our throats that NO ONE has read!",[],True,0.0,12,"DEMS, AHCA, WeThePeople, BS, PJNET",,ONE::*11*||,0,608,Evilpa
28,['vote'],s/ have month to rvw B4 vote!,[],True,0.0,12,"DEMS, AHCA, WeThePeople, BS, PJNET",,,1,608,Evilpa
29,[],More !,[],True,0.0,12,"DEMS, AHCA, WeThePeople, BS, PJNET",,,2,608,Evilpa
30,['ann courter'],"Yet another  lie or as Ann Courter puts it... he just ""bull sh*ts"".",['ann courter'],True,0.0,12,"Trump, AHCA",,Ann Courter::*5*6*||,0,609,LovelyRita1022
31,[],bad for women who are charged more for insurance than men,[],True,0.0,12,"Trump, AHCA",,,1,609,LovelyRita1022
32,[],1.,[],True,0.0,12,AHCA,,nan,0,610,mrbabypants
33,['guy'],A battered woman pays extra for health care while the guy who beat the shit out of her doesn't.,[],True,0.0,12,AHCA,,,1,610,mrbabypants
34,[],you hear that?,[],True,0.0,12,nan,,,0,611,Apt104
35,[],Fuck all of them.,[],True,0.0,12,nan,,nan,1,611,Apt104
36,[],Take note.,[],True,0.0,12,AHCA,,,0,612,belindabeezz
37,['one'],This is just one consequence of the .,[],True,0.0,12,AHCA,,,1,612,belindabeezz
38,['ruth'],"@rlgordon18_ruth   Yea Ruth, but the sky is falling!",['ruth'],True,0.0,12,AHCA,,Ruth::*2*||,0,613,ALMtnMan30cal
39,"['folks', ""o'care""]",Most of these folks don't even rely on O'care for their insurance.,"[""o'care""]",True,0.0,12,AHCA,,O'care::*8*||,1,613,ALMtnMan30cal
40,[],They're just loving crying again,[],True,0.0,12,AHCA,,,2,613,ALMtnMan30cal
41,"['senate', 'republicans', 'house']",Senate Republicans Already Say the House Health Care Law ‘Falls Short’,"['senate republicans', 'house', 'health care law']",True,0.0,12,nan,,nan,0,614,MillarMatthews
42,[],"Ignorance is the most curable, but most dangerous, disease.",[],True,0.0,12,AHCA,,,0,615,MsAJBossypants
43,[],Welp.,[],True,0.0,12,nan,,nan,0,616,LaurenEMorrill
44,['dave matthews'],"""We've been at this Dave Matthews concert for 75 years""",['dave matthews'],True,0.0,12,nan,,Dave Matthews::*4*5*||,0,617,suzannishly
45,"['democrats', 'house republicans', 'obamacare']",Democrats broke into this chant after House Republicans voted to repeal Obamacare,"['democrats', 'house republicans', 'republicans', 'obamacare']",True,0.0,12,nan,,House Republicans::*6*7*||Obamacare::*11*||,0,618,SocialLifeMiami
46,"['trump', 'house republicans']",Trump has made it clear and House Republicans have too.,"['trump', 'house republicans']",True,0.0,12,OBAMACARE,,House Republicans::*6*7*||,0,619,ErinRHazel
47,[],They don't care too much about you.,[],True,0.0,12,OBAMACARE,,,1,619,ErinRHazel
48,['trump'],", TRUMP DON'T",['trump'],True,0.0,12,OBAMACARE,,TRUMP::*1*||,2,619,ErinRHazel
49,['house'],"Hey @DNC, 217 seats just became vulnerable in the House.",['house'],True,0.0,12,"ahca, 50StateStrategy, 2018Race, Drumpf, FlipTheCongress",,House::*9*||,0,620,The_Guze
50,['house republicans'],House Republicans did their job and the left can't take it.,['house republicans'],True,0.0,12,"Obamacare, AHCA",,House Republicans::*0*1*||,0,621,BooBooNyc
51,[],"Sorry losing isn't fun, not that I know what that feels like.",[],True,0.0,12,"Obamacare, AHCA",,,1,621,BooBooNyc
52,['house'],Here's how every single person in the House voted on,['house'],True,0.0,12,AHCA,,House::*7*||,0,622,ProPublica
53,['aca'],"Republican  ""would erase the coverage gains of [ACA] &amp; leave 24 million more people uninsured"" @CNNMoney","['republican', 'aca']",True,0.0,12,AHCA,,ACA::*7*||,0,623,LawyersVSLupus
54,[],@RepRooney @TomRooney,[],True,0.0,12,AHCA,,,0,624,TraciLN1164
55,['vote'],Floridians will not forget your YES vote today on .,['floridans'],True,0.0,12,AHCA,,,1,624,TraciLN1164
57,"['senators', 'representatives']",Call your Senators AND the Representatives that voted for this bill.,"['senators', 'representatives']",True,0.0,12,nan,,Senators::*2*||Representatives::*5*||,0,625,LWVNYC
58,"['senate', 'right']","Hey @SenatorMenendez and @CoryBooker, just wanted to confirm you'll both be voting ""NO"" when the  hits the Senate, right?",['senate'],True,0.0,12,AHCA,,Senate::*17*||,0,626,jp_polewczak
59,[],RT if you:,[],True,0.0,12,"preexistingconditions, AHCA",,nan,0,627,chasestrangio
60,[],-Have a mental illness,[],True,0.0,12,"preexistingconditions, AHCA",,,1,627,chasestrangio
61,[],-Care about someone with a mental illness,[],True,0.0,12,"preexistingconditions, AHCA",,,2,627,chasestrangio
62,[],Is soulless asshat a pre-existing condition?,[],True,0.0,12,AHCA,,,0,628,muchredink
63,['right'],"But honestly, how can you call yourself 'a civilized country' if health is not a right but a privilege?",[],True,0.0,12,"AHCA, disgusting",,,0,629,ammit_
64,['stupid'],"You're a special kind of ""stupid"" aren't you.",[],True,0.0,12,nan,,,0,630,janis11121948
65,[],The asshole brigade.,[],True,0.0,12,"AHCA, Trumpcare",,,0,631,blueplanetradio
66,[],We must speak louder at the polls.,[],True,0.0,12,nan,,,0,632,PWJonesSr
67,[],Those who voted for this MUST be held accountable.,[],True,0.0,12,nan,,,1,632,PWJonesSr
69,[],Voice your concern to reps - now.,[],True,0.0,12,AHCA,,,0,633,ilhanbahar2001
70,[],Proposed  bill will do serious harm to...  by  via @c0nvey,[],True,0.0,12,AHCA,,,1,633,ilhanbahar2001
71,[],"Healthcare bill passed, what does it mean?",['healthcare'],True,0.0,12,"obamacare, aca, ACARepeal, Portland, healthcare, healthinsurance",,,0,634,HealthPlansinOR
72,['obamacare'],for relief from the  failed Obamacare.,['obamacare'],True,0.0,12,"AHCA, ThankyouTrump",,Obamacare::*5*||,0,635,Elohim_Gadol
73,[],Remember their names.,[],True,0.0,12,nan,,,0,636,bforberenice
74,"['vote', 'medicaid 4']","@repdonbeyer TY for the ""no"" vote on  The bill puts Medicaid 4 kids at risk!",['medicaid'],True,0.0,12,AHCA,,Medicaid 4::*10*11*||,0,637,speaknowforkids
75,[],All children need health coverage,[],True,0.0,12,AHCA,,,1,637,speaknowforkids
76,"['republicans', 'obamacare', 'house', 'senate']",why are republicans celebrating the repeal and replace obamacare bill going thru the house when it hasn't even gone thru the senate yet LOL,"['republicans', 'obamacare']",True,0.0,12,nan,,,0,638,ASAPthottie
77,[],"discriminates against mothers, children, seniors, individuals with disabilities, and the sick.",[],True,0.0,12,AHCA,,,0,639,therealezway
78,[],This is shameful -- lives are at stake.,[],True,0.0,12,AHCA,,,1,639,therealezway
79,['new health hashtag'],New Health Hashtag 👉,[],True,0.0,12,AHCA,,New Health Hashtag::*0*1*2*||,0,640,healthhashtags
80,[],My take as a socialist as to how we deal with the health insurance war.,['socialist'],True,0.0,12,"AHCA, ACA",,,0,641,TabrisThe17th
81,[],If you like the vid retweet it.,[],True,0.0,12,"AHCA, ACA",,,1,641,TabrisThe17th
82,['barry'],"You lied, Barry, and now your legacy is going to die.",['barry'],True,0.0,12,nan,,Barry::*2*||,0,642,NFloridaWriter
83,[],"Of course, if that's your idea of a legacy you've got bigger problems than that.",[],True,0.0,12,nan,,,1,642,NFloridaWriter
84,[],Pro-life extends beyond 9 months gestation  😡😢,[],True,0.0,12,VoteNoAHCA,,,0,643,innermamlogue
85,"['gop house', 'first']",THANK THESE GOP House members who put their constituents FIRST.,"['gop', 'house']",True,0.0,12,nan,,GOP House::*2*3*||FIRST::*9*||,0,644,j_smithcameron
86,[],👏🏻👏🏻,[],True,0.0,12,nan,,,1,644,j_smithcameron
87,[],Destroyed over the sad news about .,[],True,0.0,12,AHCA,,,0,645,DavinDuhamel
88,['go'],"I want to go home and use a ""sick day"" but that might later be considered a pre-existing condition.",[],True,0.0,12,AHCA,,,1,645,DavinDuhamel
